lng,lat,bio_flux_opt,yymm
142.5,61.5,9.7,"1501"
143.5,61.5,9.99,"1501"
144.5,61.5,8.21,"1501"
145.5,61.5,11.1,"1501"
146.5,61.5,10.45,"1501"
147.5,61.5,12.31,"1501"
148.5,61.5,11.46,"1501"
149.5,61.5,3.23,"1501"
150.5,61.5,11.95,"1501"
151.5,61.5,11.1,"1501"
152.5,61.5,10.74,"1501"
153.5,61.5,3.39,"1501"
154.5,61.5,13.14,"1501"
155.5,61.5,12.61,"1501"
156.5,61.5,12.63,"1501"
157.5,61.5,15.08,"1501"
158.5,61.5,11.11,"1501"
159.5,61.5,19.6,"1501"
160.5,61.5,37.7,"1501"
161.5,61.5,7.93,"1501"
162.5,61.5,16.4,"1501"
163.5,61.5,16.98,"1501"
164.5,61.5,8.43,"1501"
165.5,61.5,7.53,"1501"
166.5,61.5,7.87,"1501"
167.5,61.5,7.64,"1501"
168.5,61.5,40.3,"1501"
169.5,61.5,7.07,"1501"
170.5,61.5,7.21,"1501"
171.5,61.5,4.26,"1501"
172.5,61.5,31.56,"1501"
173.5,61.5,13.05,"1501"
174.5,61.5,4.34,"1501"
-173.5,60.5,0.27,"1501"
-172.5,60.5,0.58,"1501"
-167.5,60.5,7.71,"1501"
-166.5,60.5,4.78,"1501"
-165.5,60.5,11.76,"1501"
-164.5,60.5,38.04,"1501"
-163.5,60.5,36.68,"1501"
-162.5,60.5,51.71,"1501"
-161.5,60.5,12.25,"1501"
-160.5,60.5,-23.9,"1501"
-159.5,60.5,-18.62,"1501"
-158.5,60.5,14.72,"1501"
-157.5,60.5,15.87,"1501"
-156.5,60.5,16.78,"1501"
-155.5,60.5,-1.02,"1501"
-154.5,60.5,17.01,"1501"
-153.5,60.5,7.3,"1501"
-152.5,60.5,9.32,"1501"
-151.5,60.5,-0.96,"1501"
-150.5,60.5,40.17,"1501"
-149.5,60.5,12,"1501"
-148.5,60.5,30.07,"1501"
-147.5,60.5,27.04,"1501"
-146.5,60.5,20.67,"1501"
-145.5,60.5,25.4,"1501"
-144.5,60.5,42.03,"1501"
-143.5,60.5,26.51,"1501"
-142.5,60.5,7.94,"1501"
-141.5,60.5,8.72,"1501"
-140.5,60.5,2.47,"1501"
-139.5,60.5,3.66,"1501"
-138.5,60.5,14.5,"1501"
-137.5,60.5,16.01,"1501"
-136.5,60.5,15.64,"1501"
-135.5,60.5,13.39,"1501"
-134.5,60.5,-1.22,"1501"
-133.5,60.5,18.32,"1501"
-132.5,60.5,-0.81,"1501"
-131.5,60.5,16.77,"1501"
-130.5,60.5,-0.38,"1501"
-129.5,60.5,-0.96,"1501"
-128.5,60.5,-0.49,"1501"
-127.5,60.5,-0.41,"1501"
-126.5,60.5,18.76,"1501"
-125.5,60.5,0.44,"1501"
-124.5,60.5,0.09,"1501"
-123.5,60.5,-1.09,"1501"
-122.5,60.5,30.92,"1501"
-121.5,60.5,26.09,"1501"
-120.5,60.5,24.36,"1501"
-119.5,60.5,23.16,"1501"
-118.5,60.5,24.27,"1501"
-117.5,60.5,23.67,"1501"
-116.5,60.5,24.94,"1501"
-115.5,60.5,23.92,"1501"
-114.5,60.5,24.61,"1501"
-113.5,60.5,33.15,"1501"
-112.5,60.5,33.69,"1501"
-111.5,60.5,23.27,"1501"
-110.5,60.5,23.73,"1501"
-109.5,60.5,24.32,"1501"
-108.5,60.5,23.79,"1501"
-107.5,60.5,23.22,"1501"
-106.5,60.5,21.98,"1501"
-105.5,60.5,22.79,"1501"
-104.5,60.5,22.04,"1501"
-103.5,60.5,0.35,"1501"
-102.5,60.5,0.41,"1501"
-101.5,60.5,0.58,"1501"
-100.5,60.5,0.68,"1501"
-99.5,60.5,0.61,"1501"
-98.5,60.5,0.78,"1501"
-97.5,60.5,0.95,"1501"
-96.5,60.5,1.05,"1501"
-95.5,60.5,1.07,"1501"
-94.5,60.5,-8.41,"1501"
-78.5,60.5,-0.84,"1501"
-77.5,60.5,13.28,"1501"
-76.5,60.5,3.73,"1501"
-75.5,60.5,2.93,"1501"
-74.5,60.5,11.21,"1501"
-73.5,60.5,2.62,"1501"
-72.5,60.5,2.56,"1501"
-71.5,60.5,2.41,"1501"
-70.5,60.5,2.59,"1501"
-69.5,60.5,1.61,"1501"
-68.5,60.5,-1.34,"1501"
-67.5,60.5,-0.08,"1501"
-65.5,60.5,-1.21,"1501"
-64.5,60.5,-2.01,"1501"
-48.5,60.5,-1.58,"1501"
-47.5,60.5,-4.62,"1501"
-46.5,60.5,-8.66,"1501"
-45.5,60.5,-15.13,"1501"
-44.5,60.5,13.34,"1501"
-43.5,60.5,3.76,"1501"
-42.5,60.5,-0.38,"1501"
-2.5,60.5,-0.13,"1501"
-1.5,60.5,-9.84,"1501"
-0.5,60.5,-0.68,"1501"
4.5,60.5,-10.75,"1501"
5.5,60.5,79.03,"1501"
6.5,60.5,49.68,"1501"
7.5,60.5,35.83,"1501"
8.5,60.5,127.2,"1501"
9.5,60.5,79.73,"1501"
10.5,60.5,85.6,"1501"
11.5,60.5,78.22,"1501"
12.5,60.5,80.85,"1501"
13.5,60.5,75.48,"1501"
14.5,60.5,76.52,"1501"
15.5,60.5,74.36,"1501"
16.5,60.5,87.44,"1501"
17.5,60.5,98.47,"1501"
18.5,60.5,-31.62,"1501"
19.5,60.5,-5.09,"1501"
20.5,60.5,-5.76,"1501"
21.5,60.5,-28.7,"1501"
22.5,60.5,82.44,"1501"
23.5,60.5,100.57,"1501"
24.5,60.5,100.94,"1501"
25.5,60.5,83.64,"1501"
26.5,60.5,-32.37,"1501"
27.5,60.5,31.19,"1501"
28.5,60.5,-30.19,"1501"
29.5,60.5,78.97,"1501"
30.5,60.5,68.58,"1501"
31.5,60.5,23.49,"1501"
32.5,60.5,50.06,"1501"
33.5,60.5,79.36,"1501"
34.5,60.5,78.41,"1501"
35.5,60.5,73.25,"1501"
36.5,60.5,76.58,"1501"
37.5,60.5,58.8,"1501"
38.5,60.5,62.84,"1501"
39.5,60.5,67.04,"1501"
40.5,60.5,80.97,"1501"
41.5,60.5,81.44,"1501"
42.5,60.5,83.82,"1501"
43.5,60.5,83.25,"1501"
44.5,60.5,82.08,"1501"
45.5,60.5,100.68,"1501"
46.5,60.5,66.07,"1501"
47.5,60.5,64.38,"1501"
48.5,60.5,73.49,"1501"
49.5,60.5,61.66,"1501"
50.5,60.5,60.6,"1501"
51.5,60.5,59.9,"1501"
52.5,60.5,56.25,"1501"
53.5,60.5,65.23,"1501"
54.5,60.5,64.74,"1501"
55.5,60.5,54.89,"1501"
56.5,60.5,54.38,"1501"
57.5,60.5,48.69,"1501"
58.5,60.5,44.95,"1501"
59.5,60.5,46.9,"1501"
60.5,60.5,57.89,"1501"
61.5,60.5,54.46,"1501"
62.5,60.5,48.94,"1501"
63.5,60.5,46.48,"1501"
64.5,60.5,37.08,"1501"
65.5,60.5,48.94,"1501"
66.5,60.5,46.94,"1501"
67.5,60.5,45.23,"1501"
68.5,60.5,46.5,"1501"
69.5,60.5,46.05,"1501"
70.5,60.5,49.21,"1501"
71.5,60.5,36.08,"1501"
72.5,60.5,48.35,"1501"
73.5,60.5,43.07,"1501"
74.5,60.5,48.3,"1501"
75.5,60.5,47.58,"1501"
76.5,60.5,46.14,"1501"
77.5,60.5,44.93,"1501"
78.5,60.5,46.81,"1501"
79.5,60.5,47.94,"1501"
80.5,60.5,46.99,"1501"
81.5,60.5,48.6,"1501"
82.5,60.5,46.51,"1501"
83.5,60.5,47.51,"1501"
84.5,60.5,47.66,"1501"
85.5,60.5,46.39,"1501"
86.5,60.5,46.24,"1501"
87.5,60.5,41.9,"1501"
88.5,60.5,39.7,"1501"
89.5,60.5,40.59,"1501"
90.5,60.5,48.25,"1501"
91.5,60.5,41.79,"1501"
92.5,60.5,43.1,"1501"
93.5,60.5,40.71,"1501"
94.5,60.5,43.5,"1501"
95.5,60.5,44.79,"1501"
96.5,60.5,42.06,"1501"
97.5,60.5,44.55,"1501"
98.5,60.5,44.33,"1501"
99.5,60.5,44.5,"1501"
100.5,60.5,45.19,"1501"
101.5,60.5,41.43,"1501"
102.5,60.5,43.25,"1501"
103.5,60.5,43.67,"1501"
104.5,60.5,41.65,"1501"
105.5,60.5,40.43,"1501"
106.5,60.5,40.26,"1501"
107.5,60.5,42.07,"1501"
108.5,60.5,42.98,"1501"
109.5,60.5,40.7,"1501"
110.5,60.5,39.81,"1501"
111.5,60.5,38.49,"1501"
112.5,60.5,42.53,"1501"
113.5,60.5,45.65,"1501"
114.5,60.5,35.4,"1501"
115.5,60.5,34.92,"1501"
116.5,60.5,42.48,"1501"
117.5,60.5,36.33,"1501"
118.5,60.5,35,"1501"
119.5,60.5,37.46,"1501"
120.5,60.5,35.11,"1501"
121.5,60.5,30.43,"1501"
122.5,60.5,29.53,"1501"
123.5,60.5,36.03,"1501"
124.5,60.5,36.36,"1501"
125.5,60.5,34.18,"1501"
126.5,60.5,32.52,"1501"
127.5,60.5,32.84,"1501"
128.5,60.5,33.9,"1501"
129.5,60.5,31.68,"1501"
130.5,60.5,28.82,"1501"
131.5,60.5,31.03,"1501"
132.5,60.5,30.01,"1501"
133.5,60.5,24.88,"1501"
134.5,60.5,24.08,"1501"
135.5,60.5,22.39,"1501"
136.5,60.5,27.82,"1501"
137.5,60.5,2.34,"1501"
138.5,60.5,13.1,"1501"
139.5,60.5,13.82,"1501"
140.5,60.5,15.39,"1501"
141.5,60.5,15.07,"1501"
142.5,60.5,2.41,"1501"
143.5,60.5,18.33,"1501"
144.5,60.5,17.48,"1501"
145.5,60.5,18.63,"1501"
146.5,60.5,5.39,"1501"
147.5,60.5,5.61,"1501"
148.5,60.5,6.22,"1501"
149.5,60.5,4.83,"1501"
150.5,60.5,16.07,"1501"
151.5,60.5,6.69,"1501"
152.5,60.5,5.57,"1501"
153.5,60.5,15.06,"1501"
154.5,60.5,20.08,"1501"
155.5,60.5,27.98,"1501"
156.5,60.5,0.03,"1501"
159.5,60.5,0.45,"1501"
160.5,60.5,19.96,"1501"
161.5,60.5,10.65,"1501"
162.5,60.5,10.63,"1501"
163.5,60.5,11.46,"1501"
164.5,60.5,38.76,"1501"
165.5,60.5,42.53,"1501"
166.5,60.5,41.8,"1501"
167.5,60.5,2.89,"1501"
168.5,60.5,22.25,"1501"
169.5,60.5,4.17,"1501"
170.5,60.5,30.72,"1501"
171.5,60.5,30.22,"1501"
172.5,60.5,1.22,"1501"
-167.5,59.5,0.85,"1501"
-166.5,59.5,8.29,"1501"
-165.5,59.5,2.29,"1501"
-164.5,59.5,2.16,"1501"
-163.5,59.5,4.1,"1501"
-162.5,59.5,4.14,"1501"
-161.5,59.5,14.28,"1501"
-160.5,59.5,13.04,"1501"
-159.5,59.5,12.46,"1501"
-158.5,59.5,15.64,"1501"
-157.5,59.5,44.1,"1501"
-156.5,59.5,15.85,"1501"
-155.5,59.5,14.07,"1501"
-154.5,59.5,15.44,"1501"
-153.5,59.5,10.81,"1501"
-152.5,59.5,1.87,"1501"
-151.5,59.5,63.92,"1501"
-150.5,59.5,6.5,"1501"
-149.5,59.5,7.69,"1501"
-148.5,59.5,4.57,"1501"
-147.5,59.5,4,"1501"
-146.5,59.5,0.48,"1501"
-144.5,59.5,1.3,"1501"
-143.5,59.5,2.05,"1501"
-141.5,59.5,6.5,"1501"
-140.5,59.5,14.02,"1501"
-139.5,59.5,39.69,"1501"
-138.5,59.5,7.94,"1501"
-137.5,59.5,28.23,"1501"
-136.5,59.5,6.72,"1501"
-135.5,59.5,7.54,"1501"
-134.5,59.5,8.47,"1501"
-133.5,59.5,17.04,"1501"
-132.5,59.5,19.13,"1501"
-131.5,59.5,16.32,"1501"
-130.5,59.5,16.2,"1501"
-128.5,59.5,0.22,"1501"
-127.5,59.5,0.7,"1501"
-126.5,59.5,20.37,"1501"
-125.5,59.5,-0.03,"1501"
-124.5,59.5,0.06,"1501"
-123.5,59.5,-0.63,"1501"
-122.5,59.5,-1.07,"1501"
-121.5,59.5,31.76,"1501"
-120.5,59.5,29.54,"1501"
-119.5,59.5,35.27,"1501"
-118.5,59.5,36.57,"1501"
-117.5,59.5,44.98,"1501"
-116.5,59.5,42.86,"1501"
-115.5,59.5,39.07,"1501"
-114.5,59.5,42.28,"1501"
-113.5,59.5,42.44,"1501"
-112.5,59.5,40.82,"1501"
-111.5,59.5,42.2,"1501"
-110.5,59.5,25,"1501"
-109.5,59.5,28.41,"1501"
-108.5,59.5,29.8,"1501"
-107.5,59.5,32.74,"1501"
-106.5,59.5,36.57,"1501"
-105.5,59.5,26.61,"1501"
-104.5,59.5,25.9,"1501"
-103.5,59.5,0.13,"1501"
-102.5,59.5,0.19,"1501"
-101.5,59.5,0.37,"1501"
-100.5,59.5,0.51,"1501"
-99.5,59.5,0.49,"1501"
-98.5,59.5,0.64,"1501"
-97.5,59.5,0.84,"1501"
-96.5,59.5,0.82,"1501"
-95.5,59.5,-15.05,"1501"
-94.5,59.5,-6.11,"1501"
-80.5,59.5,-0.02,"1501"
-78.5,59.5,-1.47,"1501"
-77.5,59.5,17.57,"1501"
-76.5,59.5,17.96,"1501"
-75.5,59.5,15.13,"1501"
-74.5,59.5,15.64,"1501"
-73.5,59.5,18.8,"1501"
-72.5,59.5,3.73,"1501"
-71.5,59.5,3.25,"1501"
-70.5,59.5,4.04,"1501"
-69.5,59.5,2.77,"1501"
-68.5,59.5,-0.16,"1501"
-66.5,59.5,-0.1,"1501"
-65.5,59.5,2.63,"1501"
-64.5,59.5,2.14,"1501"
-63.5,59.5,-3.12,"1501"
-44.5,59.5,-0.49,"1501"
-43.5,59.5,-0.64,"1501"
-5.5,59.5,-0.04,"1501"
-3.5,59.5,-5.23,"1501"
-2.5,59.5,-4.63,"1501"
-1.5,59.5,-0.46,"1501"
4.5,59.5,-0.42,"1501"
5.5,59.5,61.89,"1501"
6.5,59.5,58.5,"1501"
7.5,59.5,54.24,"1501"
8.5,59.5,77.18,"1501"
9.5,59.5,139.12,"1501"
10.5,59.5,217.51,"1501"
11.5,59.5,73.96,"1501"
12.5,59.5,88.95,"1501"
13.5,59.5,65.06,"1501"
14.5,59.5,83.11,"1501"
15.5,59.5,95.65,"1501"
16.5,59.5,296.97,"1501"
17.5,59.5,92.07,"1501"
18.5,59.5,72.44,"1501"
19.5,59.5,-1.73,"1501"
20.5,59.5,-1.49,"1501"
21.5,59.5,-0.48,"1501"
22.5,59.5,-8.44,"1501"
23.5,59.5,-20.4,"1501"
24.5,59.5,40.06,"1501"
25.5,59.5,33.98,"1501"
26.5,59.5,-35.67,"1501"
27.5,59.5,36.23,"1501"
28.5,59.5,79.07,"1501"
29.5,59.5,66.29,"1501"
30.5,59.5,86.73,"1501"
31.5,59.5,67.07,"1501"
32.5,59.5,87.19,"1501"
33.5,59.5,81.32,"1501"
34.5,59.5,72.09,"1501"
35.5,59.5,79.2,"1501"
36.5,59.5,80.38,"1501"
37.5,59.5,83.37,"1501"
38.5,59.5,56.03,"1501"
39.5,59.5,60.4,"1501"
40.5,59.5,70.95,"1501"
41.5,59.5,81.23,"1501"
42.5,59.5,88.43,"1501"
43.5,59.5,90.48,"1501"
44.5,59.5,89.14,"1501"
45.5,59.5,100.71,"1501"
46.5,59.5,65.92,"1501"
47.5,59.5,70.22,"1501"
48.5,59.5,72.76,"1501"
49.5,59.5,74.04,"1501"
50.5,59.5,73.35,"1501"
51.5,59.5,72,"1501"
52.5,59.5,68.92,"1501"
53.5,59.5,63.08,"1501"
54.5,59.5,66.71,"1501"
55.5,59.5,67.66,"1501"
56.5,59.5,64.22,"1501"
57.5,59.5,56.85,"1501"
58.5,59.5,50.46,"1501"
59.5,59.5,52.66,"1501"
60.5,59.5,39.21,"1501"
61.5,59.5,54.56,"1501"
62.5,59.5,25.55,"1501"
63.5,59.5,56.2,"1501"
64.5,59.5,51.39,"1501"
65.5,59.5,39.16,"1501"
66.5,59.5,47.94,"1501"
67.5,59.5,37.94,"1501"
68.5,59.5,38.28,"1501"
69.5,59.5,40.34,"1501"
70.5,59.5,53.08,"1501"
71.5,59.5,51.62,"1501"
72.5,59.5,55.04,"1501"
73.5,59.5,46.58,"1501"
74.5,59.5,52.1,"1501"
75.5,59.5,24.38,"1501"
76.5,59.5,23.17,"1501"
77.5,59.5,43.83,"1501"
78.5,59.5,49.16,"1501"
79.5,59.5,41.41,"1501"
80.5,59.5,40.21,"1501"
81.5,59.5,41.66,"1501"
82.5,59.5,42.81,"1501"
83.5,59.5,39.99,"1501"
84.5,59.5,47.21,"1501"
85.5,59.5,47.77,"1501"
86.5,59.5,48.44,"1501"
87.5,59.5,48.24,"1501"
88.5,59.5,49.49,"1501"
89.5,59.5,50.64,"1501"
90.5,59.5,50.64,"1501"
91.5,59.5,54.01,"1501"
92.5,59.5,47.19,"1501"
93.5,59.5,45.16,"1501"
94.5,59.5,43.61,"1501"
95.5,59.5,44.96,"1501"
96.5,59.5,50.7,"1501"
97.5,59.5,49.2,"1501"
98.5,59.5,49.44,"1501"
99.5,59.5,24.73,"1501"
100.5,59.5,24.81,"1501"
101.5,59.5,51.73,"1501"
102.5,59.5,50.94,"1501"
103.5,59.5,52.88,"1501"
104.5,59.5,52.89,"1501"
105.5,59.5,51.76,"1501"
106.5,59.5,45.96,"1501"
107.5,59.5,45.58,"1501"
108.5,59.5,49.72,"1501"
109.5,59.5,46.47,"1501"
110.5,59.5,46.45,"1501"
111.5,59.5,48.31,"1501"
112.5,59.5,12.21,"1501"
113.5,59.5,9.18,"1501"
114.5,59.5,7.18,"1501"
115.5,59.5,32.75,"1501"
116.5,59.5,36.89,"1501"
117.5,59.5,38.95,"1501"
118.5,59.5,38.96,"1501"
119.5,59.5,38.86,"1501"
120.5,59.5,37.54,"1501"
121.5,59.5,39.17,"1501"
122.5,59.5,37.26,"1501"
123.5,59.5,33.85,"1501"
124.5,59.5,32.71,"1501"
125.5,59.5,34.11,"1501"
126.5,59.5,33.6,"1501"
127.5,59.5,34.86,"1501"
128.5,59.5,33.48,"1501"
129.5,59.5,36.27,"1501"
130.5,59.5,32.2,"1501"
131.5,59.5,30.5,"1501"
132.5,59.5,27.6,"1501"
133.5,59.5,28.94,"1501"
134.5,59.5,30.66,"1501"
135.5,59.5,29.26,"1501"
136.5,59.5,28.69,"1501"
137.5,59.5,15.25,"1501"
138.5,59.5,16.3,"1501"
139.5,59.5,15.58,"1501"
140.5,59.5,1.91,"1501"
141.5,59.5,20.3,"1501"
142.5,59.5,22.5,"1501"
143.5,59.5,16.28,"1501"
144.5,59.5,37.34,"1501"
145.5,59.5,3.57,"1501"
146.5,59.5,3.63,"1501"
147.5,59.5,16.25,"1501"
148.5,59.5,5.94,"1501"
149.5,59.5,3.64,"1501"
150.5,59.5,6.76,"1501"
151.5,59.5,7.98,"1501"
152.5,59.5,11.28,"1501"
153.5,59.5,9.15,"1501"
154.5,59.5,34.81,"1501"
155.5,59.5,7.82,"1501"
159.5,59.5,9.36,"1501"
160.5,59.5,30.65,"1501"
161.5,59.5,41.18,"1501"
162.5,59.5,39.79,"1501"
163.5,59.5,36.19,"1501"
164.5,59.5,10.08,"1501"
165.5,59.5,2.14,"1501"
166.5,59.5,3.1,"1501"
170.5,59.5,0.32,"1501"
-162.5,58.5,0.23,"1501"
-161.5,58.5,14.69,"1501"
-160.5,58.5,5.27,"1501"
-159.5,58.5,16.04,"1501"
-158.5,58.5,21.45,"1501"
-157.5,58.5,32.48,"1501"
-156.5,58.5,85.32,"1501"
-155.5,58.5,15.03,"1501"
-154.5,58.5,11.16,"1501"
-153.5,58.5,16.9,"1501"
-152.5,58.5,43.12,"1501"
-151.5,58.5,2.09,"1501"
-138.5,58.5,1.46,"1501"
-137.5,58.5,8.1,"1501"
-136.5,58.5,43.97,"1501"
-135.5,58.5,62.8,"1501"
-134.5,58.5,50.93,"1501"
-133.5,58.5,46.99,"1501"
-132.5,58.5,15.26,"1501"
-131.5,58.5,52.63,"1501"
-130.5,58.5,1.82,"1501"
-129.5,58.5,2.19,"1501"
-128.5,58.5,19.14,"1501"
-127.5,58.5,18.69,"1501"
-126.5,58.5,18.21,"1501"
-125.5,58.5,1.53,"1501"
-124.5,58.5,0.24,"1501"
-123.5,58.5,52.22,"1501"
-122.5,58.5,51.69,"1501"
-121.5,58.5,52.22,"1501"
-120.5,58.5,51.6,"1501"
-119.5,58.5,67.03,"1501"
-118.5,58.5,68.63,"1501"
-117.5,58.5,66.49,"1501"
-116.5,58.5,58.38,"1501"
-115.5,58.5,64.96,"1501"
-114.5,58.5,58.14,"1501"
-113.5,58.5,53.1,"1501"
-112.5,58.5,48.41,"1501"
-111.5,58.5,39.36,"1501"
-110.5,58.5,31.8,"1501"
-109.5,58.5,35.78,"1501"
-108.5,58.5,30.54,"1501"
-107.5,58.5,26.14,"1501"
-106.5,58.5,20.6,"1501"
-105.5,58.5,17.85,"1501"
-104.5,58.5,25.3,"1501"
-103.5,58.5,21.86,"1501"
-102.5,58.5,24.89,"1501"
-101.5,58.5,0.03,"1501"
-100.5,58.5,0.12,"1501"
-99.5,58.5,0.5,"1501"
-98.5,58.5,0.58,"1501"
-97.5,58.5,0.68,"1501"
-96.5,58.5,0.74,"1501"
-95.5,58.5,22.09,"1501"
-94.5,58.5,19.52,"1501"
-93.5,58.5,17.75,"1501"
-92.5,58.5,-1.13,"1501"
-78.5,58.5,-3.51,"1501"
-77.5,58.5,18.02,"1501"
-76.5,58.5,5.39,"1501"
-75.5,58.5,19.07,"1501"
-74.5,58.5,17.86,"1501"
-73.5,58.5,-6.66,"1501"
-72.5,58.5,4.35,"1501"
-71.5,58.5,4.61,"1501"
-70.5,58.5,-8.91,"1501"
-69.5,58.5,-10.92,"1501"
-68.5,58.5,-10.72,"1501"
-67.5,58.5,-8.17,"1501"
-66.5,58.5,-10.81,"1501"
-65.5,58.5,4.59,"1501"
-64.5,58.5,2.62,"1501"
-63.5,58.5,3.23,"1501"
-62.5,58.5,-4.82,"1501"
-7.5,58.5,-0.33,"1501"
-6.5,58.5,26,"1501"
-5.5,58.5,-15.01,"1501"
-4.5,58.5,57.78,"1501"
-3.5,58.5,-36.06,"1501"
-2.5,58.5,-0.78,"1501"
5.5,58.5,-15.85,"1501"
6.5,58.5,62.25,"1501"
7.5,58.5,129.82,"1501"
8.5,58.5,84.36,"1501"
9.5,58.5,-16.19,"1501"
10.5,58.5,-0.78,"1501"
11.5,58.5,65.24,"1501"
12.5,58.5,78.6,"1501"
13.5,58.5,104.58,"1501"
14.5,58.5,92.22,"1501"
15.5,58.5,73.71,"1501"
16.5,58.5,97.78,"1501"
17.5,58.5,-11.33,"1501"
18.5,58.5,-1.58,"1501"
19.5,58.5,-0.72,"1501"
21.5,58.5,-4.08,"1501"
22.5,58.5,48.66,"1501"
23.5,58.5,-33.33,"1501"
24.5,58.5,57,"1501"
25.5,58.5,83.26,"1501"
26.5,58.5,66.27,"1501"
27.5,58.5,74.85,"1501"
28.5,58.5,96.04,"1501"
29.5,58.5,94.54,"1501"
30.5,58.5,75.38,"1501"
31.5,58.5,64.82,"1501"
32.5,58.5,100.34,"1501"
33.5,58.5,63.01,"1501"
34.5,58.5,61.63,"1501"
35.5,58.5,65.56,"1501"
36.5,58.5,67.3,"1501"
37.5,58.5,61.57,"1501"
38.5,58.5,62.59,"1501"
39.5,58.5,76.95,"1501"
40.5,58.5,55.44,"1501"
41.5,58.5,58.5,"1501"
42.5,58.5,62.18,"1501"
43.5,58.5,73.06,"1501"
44.5,58.5,81.45,"1501"
45.5,58.5,91.53,"1501"
46.5,58.5,73.41,"1501"
47.5,58.5,44.33,"1501"
48.5,58.5,39.91,"1501"
49.5,58.5,38.85,"1501"
50.5,58.5,41.61,"1501"
51.5,58.5,60.84,"1501"
52.5,58.5,67.19,"1501"
53.5,58.5,45.52,"1501"
54.5,58.5,68,"1501"
55.5,58.5,64.67,"1501"
56.5,58.5,63.45,"1501"
57.5,58.5,68.14,"1501"
58.5,58.5,65.72,"1501"
59.5,58.5,56,"1501"
60.5,58.5,42.36,"1501"
61.5,58.5,50.54,"1501"
62.5,58.5,46.55,"1501"
63.5,58.5,47.43,"1501"
64.5,58.5,43.58,"1501"
65.5,58.5,38.72,"1501"
66.5,58.5,54.37,"1501"
67.5,58.5,57.4,"1501"
68.5,58.5,41.08,"1501"
69.5,58.5,59.45,"1501"
70.5,58.5,58.01,"1501"
71.5,58.5,48.62,"1501"
72.5,58.5,28.2,"1501"
73.5,58.5,57.19,"1501"
74.5,58.5,55.77,"1501"
75.5,58.5,54.87,"1501"
76.5,58.5,26.36,"1501"
77.5,58.5,47.43,"1501"
78.5,58.5,46.79,"1501"
79.5,58.5,53.07,"1501"
80.5,58.5,38.93,"1501"
81.5,58.5,25.29,"1501"
82.5,58.5,25.27,"1501"
83.5,58.5,44.91,"1501"
84.5,58.5,25.86,"1501"
85.5,58.5,26.28,"1501"
86.5,58.5,26.57,"1501"
87.5,58.5,26.47,"1501"
88.5,58.5,27.93,"1501"
89.5,58.5,27.06,"1501"
90.5,58.5,28.36,"1501"
91.5,58.5,28.52,"1501"
92.5,58.5,28.33,"1501"
93.5,58.5,27.81,"1501"
94.5,58.5,27.98,"1501"
95.5,58.5,26.34,"1501"
96.5,58.5,26.76,"1501"
97.5,58.5,27.15,"1501"
98.5,58.5,27.94,"1501"
99.5,58.5,29.07,"1501"
100.5,58.5,28.82,"1501"
101.5,58.5,29.78,"1501"
102.5,58.5,56.83,"1501"
103.5,58.5,61.99,"1501"
104.5,58.5,58.12,"1501"
105.5,58.5,26.15,"1501"
106.5,58.5,24.51,"1501"
107.5,58.5,50.06,"1501"
108.5,58.5,53.57,"1501"
109.5,58.5,50.83,"1501"
110.5,58.5,13.61,"1501"
111.5,58.5,12.36,"1501"
112.5,58.5,41.62,"1501"
113.5,58.5,39.53,"1501"
114.5,58.5,35.51,"1501"
115.5,58.5,7.38,"1501"
116.5,58.5,36.34,"1501"
117.5,58.5,35.43,"1501"
118.5,58.5,38.27,"1501"
119.5,58.5,38.72,"1501"
120.5,58.5,7.81,"1501"
121.5,58.5,42.89,"1501"
122.5,58.5,40.05,"1501"
123.5,58.5,33.58,"1501"
124.5,58.5,35.02,"1501"
125.5,58.5,33.85,"1501"
126.5,58.5,35.26,"1501"
127.5,58.5,36.77,"1501"
128.5,58.5,36.03,"1501"
129.5,58.5,34.22,"1501"
130.5,58.5,36.94,"1501"
131.5,58.5,39.07,"1501"
132.5,58.5,34.58,"1501"
133.5,58.5,32.3,"1501"
134.5,58.5,30.32,"1501"
135.5,58.5,25.88,"1501"
136.5,58.5,28.42,"1501"
137.5,58.5,30.51,"1501"
138.5,58.5,16.27,"1501"
139.5,58.5,15.57,"1501"
140.5,58.5,17.05,"1501"
141.5,58.5,25.46,"1501"
151.5,58.5,6.58,"1501"
152.5,58.5,6.09,"1501"
157.5,58.5,2.65,"1501"
158.5,58.5,31.64,"1501"
159.5,58.5,36.54,"1501"
160.5,58.5,8.26,"1501"
161.5,58.5,6.05,"1501"
162.5,58.5,26.49,"1501"
163.5,58.5,10.92,"1501"
164.5,58.5,6.29,"1501"
-170.5,57.5,0.52,"1501"
-158.5,57.5,13.94,"1501"
-157.5,57.5,-29.5,"1501"
-156.5,57.5,-22.66,"1501"
-155.5,57.5,16.98,"1501"
-154.5,57.5,39.84,"1501"
-153.5,57.5,23.32,"1501"
-152.5,57.5,29.36,"1501"
-136.5,57.5,11.06,"1501"
-135.5,57.5,90.23,"1501"
-134.5,57.5,78.16,"1501"
-133.5,57.5,57.89,"1501"
-132.5,57.5,13.59,"1501"
-131.5,57.5,15.95,"1501"
-130.5,57.5,47.16,"1501"
-129.5,57.5,18.16,"1501"
-128.5,57.5,51.1,"1501"
-127.5,57.5,52.61,"1501"
-126.5,57.5,18.23,"1501"
